Адрес'A0.0'A0.1'A0.2'A0.3'A0.4'A0.5'A0.6'A0.7'A1.0'A1.1'A1.2'A1.3'A1.4'A1.5'A1.6'A1.7'DB10'DB10'DB10'DB10'DB10'DB10'DB10'DB10'DB10'DB10'DB10'DB10'DB10'DB10'
Имя'Z2'Z2R'Z1'Z1R'J'Z5'V1'V2'E1'E2'E3'M'F'D'H1'H2' DW10' DW11' DW12' DW13' DW14' DW15' DW16' DW17' DW90' DW91' DW92' DW163' DW165' DW166'
Комментарий'nasos 2 na linii 250 bar'nasos 2 na linii 200 bar'nasos 1 na linii 250 bar'nasos 1 na linii 200 bar'soedinenie nasosa 1 - nasosa 2'wspomogatelxnyj nasos 5 na linii'akkumulqtornaq batareq 1 na linii'akkumulqtornaq batareq 2 na linii'nazad puanson'snqtie prodwiveniq puansona'wkl.akkumulqtorow dlq prodwiv.puansona'wpered puanson - pressowanie'dekompressiq 0'zakrytx napolnitelxnyj klapan'zakrytx kontejner'otkrytx kontejner' poziciya pusnsona' poziciya kontejnera' poziciya nozha' poziciya zagr 1' poziciya zagr 2' davlenie gc' davlenie prizhima kontejnera' poziciya nk' rashod RSV7' rashod RSV5' rashod RSV6' vyhodnaya skorost petli os' rashod nasosa 2' rashod nasosa 1'
 8: 6:15,242'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01005'-00078'+00798'+07817'+07642'+00254'+00251'+01519'+01868'-03671'+02175'+00195'+00195'+00195'
 8: 6:15,497'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01006'-00078'+00798'+07817'+07642'+00252'+00251'+01519'+01868'-24118'+02174'+00179'+00179'+00179'
 8: 6:15,768'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01007'-00078'+00795'+07816'+07644'+00251'+00251'+01519'+01868'-31982'+02173'+00171'+00171'+00171'
 8: 6:16, 53'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01008'-00077'+00798'+07817'+07642'+00248'+00251'+01519'+01868'+24641'+02172'+00155'+00155'+00155'
 8: 6:16,323'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01009'-00077'+00796'+07817'+07642'+00246'+00251'+01519'+01868'+18350'+02171'+00140'+00140'+00140'
 8: 6:16,609'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01010'-00077'+00798'+07816'+07642'+00243'+00251'+01519'+01868'+20971'+02169'+00127'+00127'+00127'
 8: 6:16,879'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01011'-00077'+00796'+07817'+07642'+00241'+00251'+01519'+01872'+00000'+02168'+00121'+00121'+00121'
 8: 6:17,165'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01011'-00077'+00798'+07817'+07642'+00239'+00252'+01519'+01872'+00000'+02167'+00125'+00125'+00125'
 8: 6:17,465'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01012'-00076'+00798'+07817'+07642'+00237'+00252'+01519'+01872'+00000'+02166'+00128'+00128'+00128'
 8: 6:17,735'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01013'-00076'+00797'+07817'+07642'+00235'+00252'+01519'+01872'+00000'+02165'+00135'+00135'+00135'
 8: 6:17,976'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01014'-00076'+00795'+07817'+07642'+00234'+00252'+01519'+01872'+00000'+02165'+00138'+00138'+00138'
 8: 6:18,216'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01014'-00076'+00795'+07817'+07642'+00233'+00252'+01519'+01872'+00000'+02164'+00143'+00143'+00143'
 8: 6:18,486'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01015'-00076'+00795'+07817'+07642'+00232'+00252'+01519'+01872'+00000'+02164'+00148'+00148'+00148'
 8: 6:18,742'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01016'-00076'+00795'+07817'+07642'+00231'+00251'+01519'+01872'+00000'+02163'+00151'+00151'+00151'
 8: 6:18,982'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01016'-00076'+00795'+07817'+07642'+00231'+00252'+01519'+01872'+00000'+02163'+00157'+00157'+00157'
 8: 6:19,238'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01017'-00076'+00797'+07817'+07642'+00231'+00251'+01519'+01872'+00000'+02163'+00162'+00162'+00162'
 8: 6:19,478'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01018'-00076'+00796'+07817'+07642'+00231'+00251'+01519'+01872'+00000'+02163'+00165'+00165'+00165'
 8: 6:19,718'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01019'-00076'+00795'+07817'+07642'+00230'+00251'+01519'+01872'+00000'+02163'+00170'+00170'+00170'
 8: 6:19,989'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01019'-00076'+00795'+07817'+07642'+00230'+00251'+01519'+01872'+00000'+02163'+00176'+00176'+00176'
 8: 6:20,244'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01020'-00076'+00795'+07817'+07642'+00231'+00251'+01519'+01872'+00000'+02163'+00179'+00179'+00179'
 8: 6:20,514'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01021'-00076'+00795'+07817'+07642'+00231'+00251'+01519'+01872'+00000'+02163'+00184'+00184'+00184'
 8: 6:20,785'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01022'-00076'+00795'+07817'+07642'+00231'+00251'+01519'+01872'+00000'+02163'+00190'+00190'+00190'
 8: 6:21, 25'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01022'-00076'+00794'+07817'+07642'+00231'+00251'+01519'+01872'+00000'+02163'+00195'+00195'+00195'
 8: 6:21,280'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01023'-00076'+00795'+07819'+07642'+00231'+00251'+01519'+01872'+00000'+02163'+00198'+00198'+00198'
 8: 6:21,551'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01024'-00076'+00795'+07817'+07642'+00232'+00251'+01519'+01872'+00000'+02164'+00203'+00203'+00203'
 8: 6:21,821'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01025'-00076'+00795'+07817'+07642'+00232'+00251'+01519'+01872'+00000'+02164'+00209'+00209'+00209'
 8: 6:22, 47'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01026'-00076'+00795'+07817'+07642'+00232'+00251'+01519'+01872'+00000'+02164'+00211'+00211'+00211'
 8: 6:22,317'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01027'-00076'+00795'+07817'+07642'+00233'+00251'+01519'+01872'+00000'+02164'+00216'+00216'+00216'
 8: 6:22,572'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01028'-00076'+00798'+07817'+07642'+00233'+00251'+01519'+01872'+00000'+02164'+00221'+00221'+00221'
 8: 6:22,813'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01029'-00076'+00796'+07816'+07642'+00233'+00251'+01519'+01872'+00000'+02164'+00226'+00226'+00226'
 8: 6:23, 53'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01030'-00076'+00798'+07817'+07642'+00233'+00251'+01519'+01872'+00000'+02164'+00228'+00228'+00228'
 8: 6:23,293'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01030'-00076'+00795'+07817'+07642'+00234'+00251'+01519'+01872'+00000'+02165'+00233'+00233'+00233'
 8: 6:23,564'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01031'-00076'+00795'+07817'+07642'+00234'+00251'+01519'+01872'+00000'+02165'+00236'+00236'+00236'
 8: 6:23,819'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01032'-00076'+00795'+07817'+07642'+00234'+00251'+01519'+01872'+00000'+02165'+00240'+00240'+00240'
 8: 6:24, 59'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01033'-00076'+00795'+07817'+07642'+00234'+00251'+01519'+01872'+00000'+02165'+00244'+00244'+00244'
 8: 6:24,330'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01034'-00076'+00795'+07817'+07642'+00234'+00251'+01519'+01872'+00000'+02165'+00249'+00249'+00249'
 8: 6:24,570'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01035'-00076'+00795'+07817'+07642'+00235'+00251'+01519'+01872'+00000'+02165'+00251'+00251'+00251'
 8: 6:24,826'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01036'-00076'+00795'+07817'+07642'+00235'+00251'+01519'+01872'+00000'+02165'+00255'+00255'+00255'
 8: 6:25, 66'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01038'-00076'+00795'+07817'+07642'+00235'+00251'+01519'+01872'+00000'+02165'+00258'+00258'+00258'
 8: 6:25,336'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01039'-00076'+00794'+07817'+07642'+00235'+00251'+01519'+01872'+00000'+02165'+00260'+00260'+00260'
 8: 6:25,622'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01040'-00076'+00795'+07817'+07642'+00235'+00251'+01519'+01872'+00000'+02165'+00264'+00264'+00264'
 8: 6:25,862'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01041'-00076'+00795'+07817'+07642'+00235'+00251'+01519'+01872'+00000'+02165'+00267'+00267'+00267'
 8: 6:26,132'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01042'-00076'+00795'+07817'+07642'+00235'+00251'+01519'+01872'+00000'+02165'+00271'+00271'+00271'
 8: 6:26,388'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01043'-00076'+00795'+07817'+07644'+00235'+00251'+01519'+01872'+00000'+02165'+00272'+00272'+00272'
 8: 6:26,628'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01045'-00076'+00797'+07817'+07642'+00235'+00251'+01519'+01872'+00000'+02165'+00275'+00275'+00275'
 8: 6:26,899'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01046'-00076'+00795'+07817'+07642'+00234'+00251'+01519'+01872'+00000'+02165'+00278'+00278'+00278'
 8: 6:27,139'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01047'-00076'+00795'+07817'+07642'+00234'+00251'+01519'+01872'+00000'+02165'+00280'+00280'+00280'
 8: 6:27,394'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01048'-00076'+00797'+07817'+07642'+00234'+00251'+01519'+01872'+00000'+02165'+00282'+00282'+00282'
 8: 6:27,710'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01049'-00076'+00797'+07817'+07642'+00234'+00251'+01519'+01872'+00000'+02165'+00285'+00285'+00285'
 8: 6:27,980'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01051'-00076'+00797'+07817'+07642'+00234'+00251'+01519'+01872'+00000'+02165'+00287'+00287'+00287'
 8: 6:28,235'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01052'-00076'+00796'+07817'+07642'+00233'+00251'+01519'+01872'+00000'+02164'+00289'+00289'+00289'
 8: 6:28,491'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01053'-00076'+00795'+07817'+07642'+00233'+00251'+01519'+01872'+00000'+02164'+00291'+00291'+00291'
 8: 6:28,761'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01055'-00076'+00795'+07817'+07642'+00233'+00251'+01520'+01872'+00000'+02164'+00293'+00293'+00293'
 8: 6:29, 32'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01056'-00076'+00795'+07817'+07642'+00233'+00251'+01519'+01872'+00000'+02164'+00295'+00295'+00295'
 8: 6:29,287'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01057'-00076'+00795'+07819'+07642'+00232'+00251'+01520'+01872'+00000'+02164'+00296'+00296'+00296'
 8: 6:29,557'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01059'-00076'+00795'+07817'+07642'+00232'+00251'+01519'+01872'+00000'+02164'+00297'+00297'+00297'
 8: 6:29,813'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01060'-00076'+00795'+07817'+07642'+00232'+00251'+01519'+01872'+00000'+02164'+00299'+00299'+00299'
 8: 6:30, 83'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01061'-00076'+00795'+07817'+07642'+00231'+00251'+01520'+01872'+00000'+02163'+00300'+00300'+00300'
 8: 6:30,354'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01063'-00076'+00795'+07817'+07642'+00231'+00251'+01519'+01872'+00000'+02163'+00302'+00302'+00302'
 8: 6:30,714'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01065'-00076'+00795'+07817'+07642'+00230'+00251'+01519'+01872'+00000'+02163'+00303'+00303'+00303'
 8: 6:30,999'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01066'-00076'+00794'+07817'+07642'+00230'+00251'+01519'+01872'+00000'+02163'+00304'+00304'+00304'
 8: 6:31,240'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01067'-00076'+00794'+07817'+07642'+00230'+00251'+01519'+01872'+00000'+02163'+00305'+00305'+00305'
 8: 6:31,525'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01069'-00076'+00793'+07817'+07642'+00229'+00251'+01519'+01872'+00000'+02162'+00306'+00306'+00306'
 8: 6:31,781'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01070'-00076'+00793'+07817'+07642'+00229'+00251'+01519'+01872'+00000'+02162'+00307'+00307'+00307'
 8: 6:32, 66'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01072'-00076'+00793'+07817'+07642'+00228'+00252'+01519'+01872'+00000'+02162'+00308'+00308'+00308'
 8: 6:32,336'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01073'-00076'+00794'+07817'+07642'+00228'+00252'+01519'+01872'+00000'+02162'+00308'+00308'+00308'
 8: 6:32,577'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01074'-00076'+00795'+07817'+07642'+00227'+00251'+01520'+01872'+00000'+02161'+00309'+00309'+00309'
 8: 6:32,862'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01076'-00076'+00795'+07817'+07642'+00227'+00252'+01519'+01872'+00000'+02161'+00309'+00309'+00309'
 8: 6:33,102'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01077'-00076'+00795'+07817'+07642'+00227'+00252'+01519'+01872'+00000'+02161'+00310'+00310'+00310'
 8: 6:33,373'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01079'-00076'+00795'+07817'+07642'+00226'+00252'+01519'+01872'+00000'+02161'+00310'+00310'+00310'
 8: 6:33,628'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01080'-00076'+00795'+07817'+07642'+00226'+00252'+01519'+01872'+00000'+02161'+00311'+00311'+00311'
 8: 6:33,899'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01082'-00076'+00795'+07817'+07642'+00225'+00252'+01519'+01872'+00000'+02160'+00311'+00311'+00311'
 8: 6:34,154'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01083'-00076'+00795'+07817'+07642'+00225'+00252'+01520'+01872'+00000'+02160'+00311'+00311'+00311'
 8: 6:34,424'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01084'-00076'+00795'+07817'+07642'+00224'+00252'+01519'+01872'+00000'+02160'+00312'+00312'+00312'
 8: 6:34,710'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01086'-00076'+00795'+07817'+07642'+00224'+00252'+01520'+01872'+00000'+02160'+00312'+00312'+00312'
 8: 6:34,950'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01087'-00076'+00795'+07817'+07642'+00224'+00252'+01519'+01872'+00000'+02160'+00312'+00312'+00312'
 8: 6:35,221'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01088'-00075'+00795'+07817'+07642'+00223'+00252'+01519'+01872'+00000'+02159'+00312'+00312'+00312'
 8: 6:35,506'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01090'-00075'+00795'+07817'+07642'+00223'+00252'+01520'+01872'+00000'+02159'+00313'+00313'+00313'
 8: 6:35,746'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01091'-00075'+00795'+07817'+07642'+00222'+00252'+01520'+01872'+00000'+02159'+00313'+00313'+00313'
 8: 6:36,  2'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01093'-00075'+00795'+07817'+07642'+00222'+00252'+01519'+01872'+00000'+02159'+00313'+00313'+00313'
 8: 6:36,287'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01094'-00075'+00795'+07817'+07642'+00221'+00252'+01520'+01872'+00000'+02158'+00313'+00313'+00313'
 8: 6:36,527'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01096'-00075'+00795'+07817'+07642'+00221'+00252'+01519'+01872'+00000'+02158'+00313'+00313'+00313'
 8: 6:36,768'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01097'-00075'+00794'+07817'+07642'+00221'+00252'+01519'+01872'+00000'+02158'+00313'+00313'+00313'
 8: 6:37, 38'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01098'-00075'+00793'+07817'+07642'+00220'+00251'+01519'+01872'+00000'+02158'+00313'+00313'+00313'
 8: 6:37,278'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01100'-00075'+00793'+07817'+07642'+00220'+00251'+01519'+01872'+00000'+02158'+00313'+00313'+00313'
 8: 6:37,549'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01101'-00075'+00793'+07817'+07642'+00219'+00251'+01519'+01872'+00000'+02157'+00313'+00313'+00313'
 8: 6:37,804'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01102'-00075'+00793'+07817'+07642'+00219'+00251'+01519'+01872'+00000'+02157'+00313'+00313'+00313'
 8: 6:38, 75'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01104'-00075'+00793'+07817'+07642'+00218'+00251'+01519'+01872'+00000'+02157'+00313'+00313'+00313'
 8: 6:38,330'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01105'-00075'+00793'+07817'+07642'+00218'+00251'+01520'+01872'+00000'+02157'+00313'+00313'+00313'
 8: 6:38,600'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01107'-00075'+00794'+07817'+07642'+00218'+00251'+01520'+01872'+00000'+02157'+00312'+00312'+00312'
 8: 6:38,826'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01108'-00075'+00793'+07817'+07642'+00217'+00251'+01519'+01872'+00000'+02156'+00312'+00312'+00312'
 8: 6:39, 96'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01109'-00075'+00795'+07817'+07642'+00217'+00251'+01519'+01872'+00000'+02156'+00312'+00312'+00312'
 8: 6:39,366'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01111'-00075'+00795'+07817'+07642'+00216'+00251'+01519'+01872'+00000'+02156'+00312'+00312'+00312'
 8: 6:39,652'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01112'-00075'+00795'+07817'+07642'+00216'+00252'+01519'+01872'+00000'+02156'+00312'+00312'+00312'
 8: 6:39,892'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01114'-00074'+00795'+07817'+07642'+00216'+00252'+01519'+01872'+00000'+02156'+00312'+00312'+00312'
 8: 6:40,148'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01115'-00075'+00793'+07817'+07642'+00215'+00252'+01519'+01872'+00000'+02155'+00312'+00312'+00312'
 8: 6:40,418'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01117'-00075'+00793'+07817'+07642'+00215'+00252'+01519'+01872'+00000'+02155'+00312'+00312'+00312'
 8: 6:40,673'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01118'-00074'+00793'+07817'+07642'+00215'+00252'+01519'+01872'+00000'+02155'+00311'+00311'+00311'
 8: 6:40,914'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01119'-00074'+00793'+07815'+07642'+00214'+00252'+01519'+01872'+00000'+02155'+00311'+00311'+00311'
 8: 6:41,184'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01121'-00074'+00793'+07817'+07642'+00214'+00252'+01519'+01872'+00000'+02155'+00311'+00311'+00311'
 8: 6:41,439'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01122'-00074'+00793'+07817'+07642'+00213'+00252'+01520'+01872'+00000'+02154'+00311'+00311'+00311'
 8: 6:41,710'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01124'-00074'+00793'+07817'+07642'+00213'+00252'+01519'+01872'+00000'+02154'+00311'+00311'+00311'
 8: 6:41,980'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01125'-00074'+00793'+07817'+07642'+00213'+00252'+01519'+01872'+00000'+02154'+00311'+00311'+00311'
 8: 6:42,236'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01126'-00074'+00793'+07817'+07642'+00212'+00252'+01519'+01872'+00000'+02154'+00310'+00310'+00310'
 8: 6:42,476'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01128'-00074'+00793'+07817'+07644'+00212'+00252'+01519'+01872'+00000'+02154'+00310'+00310'+00310'
 8: 6:42,746'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01129'-00074'+00791'+07817'+07642'+00212'+00251'+01520'+01872'+00000'+02154'+00310'+00310'+00310'
 8: 6:43,  2'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01131'-00074'+00791'+07817'+07642'+00211'+00251'+01520'+01872'+00000'+02153'+00310'+00310'+00310'
 8: 6:43,302'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01132'-00074'+00791'+07817'+07642'+00211'+00251'+01520'+01872'+00000'+02153'+00309'+00309'+00309'
 8: 6:43,557'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01134'-00074'+00792'+07817'+07642'+00210'+00251'+01519'+01872'+00000'+02153'+00309'+00309'+00309'
 8: 6:43,813'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01135'-00074'+00791'+07817'+07642'+00210'+00251'+01519'+01872'+00000'+02153'+00309'+00309'+00309'
 8: 6:44, 83'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01136'-00074'+00793'+07816'+07642'+00210'+00252'+01519'+01872'+00000'+02153'+00309'+00309'+00309'
 8: 6:44,354'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01138'-00074'+00793'+07817'+07642'+00209'+00252'+01519'+01872'+00000'+02152'+00308'+00308'+00308'
 8: 6:44,639'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01140'-00074'+00793'+07817'+07642'+00209'+00251'+01520'+01872'+00000'+02152'+00308'+00308'+00308'
 8: 6:44,924'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01141'-00074'+00793'+07817'+07642'+00209'+00252'+01519'+01872'+00000'+02152'+00308'+00308'+00308'
 8: 6:45,165'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01142'-00074'+00793'+07817'+07642'+00208'+00252'+01519'+01872'+00000'+02152'+00308'+00308'+00308'
 8: 6:45,420'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01144'-00073'+00793'+07817'+07642'+00208'+00252'+01519'+01872'+00000'+02152'+00307'+00307'+00307'
 8: 6:45,826'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01146'-00073'+00793'+07819'+07642'+00207'+00252'+01519'+01872'+00000'+02151'+00307'+00307'+00307'
 8: 6:46, 96'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01148'-00073'+00793'+07817'+07642'+00207'+00252'+01520'+01872'+00000'+02151'+00307'+00307'+00307'
 8: 6:46,367'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01149'-00073'+00793'+07817'+07642'+00207'+00252'+01519'+01872'+00000'+02151'+00307'+00307'+00307'
 8: 6:46,607'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01150'-00073'+00793'+07817'+07642'+00206'+00252'+01520'+01872'+00000'+02151'+00306'+00306'+00306'
 8: 6:46,892'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01152'-00073'+00793'+07817'+07642'+00206'+00252'+01519'+01872'+00000'+02151'+00306'+00306'+00306'
 8: 6:47,133'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01153'-00073'+00793'+07816'+07642'+00206'+00252'+01519'+01872'+00000'+02151'+00306'+00306'+00306'
 8: 6:47,418'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01155'-00073'+00793'+07817'+07642'+00205'+00252'+01519'+01872'+00000'+02150'+00305'+00305'+00305'
 8: 6:47,703'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01156'-00073'+00793'+07817'+07642'+00205'+00252'+01519'+01872'+00000'+02150'+00305'+00305'+00305'
 8: 6:47,944'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01158'-00073'+00793'+07817'+07642'+00205'+00252'+01520'+01872'+00000'+02150'+00305'+00305'+00305'
 8: 6:48,199'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01159'-00073'+00793'+07817'+07642'+00204'+00251'+01519'+01872'+00000'+02150'+00304'+00304'+00304'
 8: 6:48,470'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01160'-00073'+00792'+07817'+07642'+00204'+00252'+01519'+01872'+00000'+02150'+00304'+00304'+00304'
 8: 6:48,740'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01162'-00073'+00791'+07817'+07642'+00204'+00252'+01520'+01872'+00000'+02150'+00304'+00304'+00304'
 8: 6:48,995'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01163'-00073'+00791'+07817'+07642'+00203'+00252'+01519'+01872'+00000'+02149'+00304'+00304'+00304'
 8: 6:49,266'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01165'-00073'+00792'+07817'+07642'+00203'+00252'+01519'+01872'+00000'+02149'+00303'+00303'+00303'
 8: 6:49,536'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01166'-00073'+00793'+07817'+07642'+00203'+00252'+01520'+01872'+00000'+02149'+00303'+00303'+00303'
 8: 6:49,822'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01168'-00073'+00793'+07817'+07642'+00202'+00252'+01519'+01872'+00000'+02149'+00303'+00303'+00303'
 8: 6:50, 62'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01169'-00073'+00793'+07817'+07642'+00202'+00252'+01519'+01872'+00000'+02149'+00303'+00303'+00303'
 8: 6:50,317'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+01170'-00073'+00793'+07817'+07642'+00202'+00252'+01520'+01872'+00000'+02149'+00302'+00302'+00302'
